Organoid	Drug_ID	Drug Name	Max_conc	IC50	BETA	AUC
P18	1033	GDC-0449	10	4.549762	0.802161	0.87875
P18	1036	PLX4720	10	6.969047	1.048209	0.998212
P18	1036	PLX4720	10	7.334458	1.078505	0.994712
P18	1036	PLX4720	10	7.120407	1.070879	0.998224
P18	1037	BX-795	5	3.423218	0.945774	0.86
P18	1037	BX-795	5	2.308252	0.909766	0.87875
P18	1037	BX-795	5	2.594275	0.697416	0.937375
P18	1038	NU-7441	2	2.889626	0.876803	0.958625
P18	1038	NU-7441	2	2.706313	0.832967	0.954875
P18	1038	NU-7441	2	2.817451	0.94504	0.9425
P18	1039	SL 0101-1	10	0.25964	0.724685	0.5875
P18	1039	SL 0101-1	10	0.766082	0.84554	0.66375
P18	1039	SL 0101-1	10	0.876245	0.849405	0.68625
P18	1042	BIRB 0796	10	6.078926	0.974296	0.994488
P18	1042	BIRB 0796	10	6.669284	1.032722	0.994487
P18	1042	BIRB 0796	10	6.731704	1.022492	0.988487
P18	1043	JNK Inhibitor VIII	10	7.134471	1.045665	0.993237
P18	1043	JNK Inhibitor VIII	10	6.608062	0.994117	0.995962
P18	1043	JNK Inhibitor VIII	10	7.437291	1.076209	0.998224
P18	1046	681640	2	4.335005	0.944275	0.983375
P18	1046	681640	2	4.071014	0.728818	0.95875
P18	1046	681640	2	4.461215	0.882214	0.984625
P18	1047	Nutlin-3a	8	4.583118	0.957991	0.963625
P18	1047	Nutlin-3a	8	3.194857	0.772076	0.984737
P18	1047	Nutlin-3a	8	5.331337	1.026875	0.8825
P18	1048	Mirin	100	9.32241	1.057047	0.994712
P18	1048	Mirin	100	9.4122	1.075489	0.994712
P18	1048	Mirin	100	9.038399	1.05177	0.998213
P18	1049	PD-173074	2	5.31171	1.017404	0.994712
P18	1049	PD-173074	2	4.860217	1.021272	0.993237
P18	1049	PD-173074	2	5.263555	1.043849	0.994712
P18	1050	ZM-447439	4	5.286368	1.025184	0.994712
P18	1050	ZM-447439	4	5.981387	1.047186	0.994712
P18	1050	ZM-447439	4	6.105636	1.0197	0.991988
P18	1051	MLN8237	2	-0.793149	1.174304	0.803625
P18	1051	MLN8237	2	-0.015708	1.079338	0.78375
P18	1051	MLN8237	2	-0.113503	1.318857	0.70125
P18	1052	RO-3306	5	6.168489	1.030208	0.994712
P18	1052	RO-3306	5	5.999698	1.01215	0.993237
P18	1052	RO-3306	5	5.661019	0.964254	0.991988
P18	1053	MK-2206	4	4.85057	0.944759	0.951125
P18	1053	MK-2206	4	5.734117	1.016512	0.993237
P18	1053	MK-2206	4	2.936268	1.042226	0.983375
P18	1054	PD-0332991	4	1.640705	0.740736	0.92625
P18	1054	PD-0332991	4	2.986119	0.8189	0.91125
P18	1054	PD-0332991	4	3.386657	0.659834	0.8375
P18	1055	PF477736	1	2.96614	1.0657	0.923375
P18	1055	PF477736	1	0.754865	1.101071	0.918625
P18	1055	PF477736	1	1.218459	1.212184	0.982238
P18	1057	NVP-BEZ235	0.25	-1.944281	0.728864	0.78875
P18	1057	NVP-BEZ235	0.25	-2.100448	0.991033	0.887375
P18	1057	NVP-BEZ235	0.25	-0.715573	1.204302	0.765
P18	1058	GDC0941	4	1.930926	1.097311	0.918625
P18	1058	GDC0941	4	2.184363	1.085882	0.905
P18	1058	GDC0941	4	2.694366	0.775979	0.906125
P18	1058	GDC0941	4	4.933844	0.994696	0.953625
P18	1058	GDC0941	4	2.482255	1.142198	0.984737
P18	1058	GDC0941	4	3.159562	1.019292	0.931125
P18	1059	AZD8055	2	1.514722	1.100697	0.927375
P18	1059	AZD8055	2	1.352763	1.127395	0.908625
P18	1059	AZD8055	2	1.431416	1.076994	0.909875
P18	1066	AZD6482	5	6.105265	1.03447	0.993237
P18	1066	AZD6482	5	6.208976	1.022663	0.994712
P18	1066	AZD6482	5	5.84737	1.017817	0.994713
P18	1068	Obatoclax Mesylate	10	0.131813	1.412873	0.498875
P18	1068	Obatoclax Mesylate	10	0.123574	1.218287	0.58625
P18	1068	Obatoclax Mesylate	10	-0.430976	1.686905	0.58625
P18	1068	Obatoclax Mesylate	10	0.474599	1.389244	0.5975
P18	1068	Obatoclax Mesylate	10	0.54373	1.111813	0.65625
P18	1068	Obatoclax Mesylate	10	0.168342	1.613715	0.60125
P18	1069	EHT 1864	10	7.069899	1.052554	0.995962
P18	1069	EHT 1864	10	7.170786	1.028043	0.995962
P18	1069	EHT 1864	10	6.992631	1.047201	0.994712
P18	1072	BMS-708163	5	5.350432	0.949174	0.983375
P18	1072	BMS-708163	5	5.176928	0.898642	0.984625
P18	1072	BMS-708163	5	5.42654	0.900581	0.984625
P18	1073	5-Fluorouracil	20	1.788696	0.846981	0.675
P18	1073	5-Fluorouracil	20	1.585179	0.798033	0.705
P18	1073	5-Fluorouracil	20	1.486046	0.909276	0.68
P18	1079	Dasatanib	0.5	2.27107	0.926676	0.975875
P18	1079	Dasatanib	0.5	2.342681	0.856733	0.971125
P18	1079	Dasatanib	0.5	2.499618	0.851624	0.969875
P18	1080	Paclitaxel	0.01	-0.114387	1.009387	0.994487
P18	1080	Paclitaxel	0.01	-0.194023	1.030653	0.994712
P18	1080	Paclitaxel	0.01	-1.958516	1.185204	0.980988
P18	1083	PF-02341066	1	3.857553	0.941253	0.991987
P18	1083	PF-02341066	1	4.012923	0.970736	0.984625
P18	1083	PF-02341066	1	3.082826	0.924436	0.977125
P18	1085	Sorafenib	4	4.319326	0.992831	0.978375
P18	1085	Sorafenib	4	3.148462	1.085995	0.984737
P18	1085	Sorafenib	4	4.928498	0.990308	0.963375
P18	1086	BI-2536	0.5	-2.889333	1.463865	0.54875
P18	1086	BI-2536	0.5	-3.155832	1.405008	0.55125
P18	1086	BI-2536	0.5	-3.173854	1.306261	0.5875
P18	1088	Irinotecan	5	0.44288	1.240942	0.745
P18	1088	Irinotecan	5	0.461193	1.083928	0.75
P18	1088	Irinotecan	5	0.653602	0.970434	0.76125
P18	1089	Oxaliplatin	20	7.377638	1.030455	0.994488
P18	1089	Oxaliplatin	20	7.137926	0.965844	0.984625
P18	1089	Oxaliplatin	20	6.853912	0.928366	0.991988
P18	1091	BMS-536924	4	5.815348	1.03627	0.994712
P18	1091	BMS-536924	4	6.15273	1.045753	0.994712
P18	1091	BMS-536924	4	6.522326	1.075767	0.998224
P18	1114	Cetuximab	32.9	2.468073	0.805959	0.72375
P18	1114	Cetuximab	32.9	2.088662	0.933327	0.73375
P18	1114	Cetuximab	32.9	2.43878	0.864416	0.69875
P18	1116	AKT inhibitor VIII	5	6.155457	1.016733	0.994712
P18	1116	AKT inhibitor VIII	5	5.931173	1.055476	0.994712
P18	1116	AKT inhibitor VIII	5	6.62108	1.065526	0.998224
P18	1129	PF-4708671	10	5.736022	1.046679	0.984737
P18	1129	PF-4708671	10	5.68302	1.047361	0.984737
P18	1129	PF-4708671	10	5.666144	1.023292	0.984737
P18	1133	JNJ-26854165	10	7.178568	1.066621	0.998212
P18	1133	JNJ-26854165	10	7.109085	1.04992	0.998212
P18	1133	JNJ-26854165	10	5.571207	1.06603	0.984738
P18	1134	LY317615	10	5.183664	1.068149	0.932375
P18	1134	LY317615	10	4.193694	1.001217	0.957375
P18	1134	LY317615	10	3.261822	1.127537	0.977125
P18	1150	Embelin	10	6.431601	1.003367	0.993237
P18	1150	Embelin	10	6.42031	1.010338	0.991987
P18	1150	Embelin	10	6.37623	1.02201	0.993237
P18	1190	Gemcitibine	10	0.116042	1.301414	0.19625
P18	1190	Gemcitibine	10	-4.138612	0.847442	0.60125
P18	1190	Gemcitibine	10	-2.695164	1.021482	0.1125
P18	1191	Bortezomib	0.02	-0.591396	1.025483	0.984737
P18	1191	Bortezomib	0.02	-0.179876	1.014066	0.968625
P18	1191	Bortezomib	0.02	-1.232938	0.953452	0.988488
P18	1192	GSK269962A	5	2.385864	1.121059	0.957375
P18	1192	GSK269962A	5	4.19431	0.788818	0.984738
P18	1192	GSK269962A	5	5.184483	0.99196	0.926125
P18	1194	SB-505124	10	3.465617	0.788474	0.92375
P18	1194	SB-505124	10	3.688493	0.86153	0.88625
P18	1194	SB-505124	10	3.872501	0.630703	0.90125
P18	1200	Fulvestrant	1	4.634441	1.047201	0.994712
P18	1200	Fulvestrant	1	4.721366	1.033861	0.994712
P18	1200	Fulvestrant	1	5.190102	1.094281	0.998224
P18	1218	JQ1	1	2.699134	0.895747	0.967375
P18	1218	JQ1	1	2.47999	0.941642	0.968625
P18	1218	JQ1	1	1.655909	0.920997	0.944875
P18	1239	YK 4-279	10	0.607775	1.652714	0.797375
P18	1239	YK 4-279	10	1.148898	1.529327	0.764875
P18	1239	YK 4-279	10	1.555885	1.50775	0.686125
P18	1241	CHIR-99021	10	3.642088	1.150212	0.965875
P18	1241	CHIR-99021	10	4.141952	1.097584	0.982237
P18	1241	CHIR-99021	10	5.432581	1.019248	0.947125
P18	1242	(5Z)-7-Oxozeaenol	10	4.858126	0.757824	0.971125
P18	1242	(5Z)-7-Oxozeaenol	10	5.061414	0.813755	0.95
P18	1242	(5Z)-7-Oxozeaenol	10	5.334829	0.876283	0.958625
P18	1248	FK866	1	4.753889	1.043794	0.994712
P18	1248	FK866	1	4.47218	1.022379	0.993237
P18	1248	FK866	1	4.353279	0.988563	0.994487
P18	1249	BMS-345541	10	4.474624	0.988249	0.983487
P18	1249	BMS-345541	10	5.511925	1.02361	0.953625
P18	1249	BMS-345541	10	4.52103	0.986593	0.954875
P18	1250	AZ960	10	6.9373	1.043672	0.984625
P18	1250	AZ960	10	5.984212	0.939649	0.994712
P18	1250	AZ960	10	7.094899	1.037225	0.998212
P18	1259	BMN-673	10	-0.312321	1.030128	0.5775
P18	1259	BMN-673	10	0.01683	1.084756	0.6575
P18	1259	BMN-673	10	0.541475	1.107725	0.52625
P18	1263	UNC0642	0.5	4.415751	1.098806	0.994712
P18	1263	UNC0642	0.5	4.010339	1.029729	0.994712
P18	1263	UNC0642	0.5	4.191072	1.024335	0.998224
P18	1264	SGC0946	0.5	4.169059	1.044449	0.998212
P18	1264	SGC0946	0.5	3.97473	1.015436	0.993237
P18	1264	SGC0946	0.5	3.589641	0.997655	0.994712
P18	1268	XAV 939	5	6.172188	1.050205	0.994712
P18	1268	XAV 939	5	6.185885	1.032672	0.995962
P18	1268	XAV 939	5	6.013186	1.000272	0.993237
P18	1372	GSK1120212/Tramatenib	1	-1.605178	0.773642	0.56375
P18	1372	GSK1120212/Tramatenib	1	-2.309681	0.805684	0.6625
P18	1372	GSK1120212/Tramatenib	1	-2.652897	0.917571	0.5
P18	1372	GSK1120212/Tramatenib	1	-2.41945	0.833028	0.545
P18	1372	GSK1120212/Tramatenib	1	-2.377872	0.814925	0.55375
P18	1372	GSK1120212/Tramatenib	1	-2.146846	0.736613	0.5075
P18	1373	GSK2118436/Dabrafenib	10	5.146163	0.900849	0.991987
P18	1373	GSK2118436/Dabrafenib	10	5.17924	0.927517	0.975875
P18	1373	GSK2118436/Dabrafenib	10	6.271098	0.981629	0.969875
P18	1375	Temozolomide	30	7.858382	1.052556	0.994712
P18	1375	Temozolomide	30	8.386824	1.050252	0.994712
P18	1375	Temozolomide	30	8.107548	1.0415	0.998212
P18	1504	PF-562271	10	2.344303	1.080059	0.85375
P18	1504	PF-562271	10	4.994369	0.957232	0.968625
P18	1504	PF-562271	10	2.592562	0.893782	0.8575
P18	1506	PAC-1	10	7.099065	1.053845	0.998224
P18	1506	PAC-1	10	6.565908	1.053089	0.993237
P18	1506	PAC-1	10	7.368172	1.07691	0.995962
P18	1507	INCB-18424/Ruxolitinib	10	5.623212	0.927953	0.990737
P18	1507	INCB-18424/Ruxolitinib	10	6.182286	1.011702	0.979625
P18	1507	INCB-18424/Ruxolitinib	10	5.530928	0.989634	0.983375
P18	1510	OSI-906	2.5	1.746885	0.716931	0.81875
P18	1510	OSI-906	2.5	1.105326	0.71464	0.8675
P18	1510	OSI-906	2.5	1.146826	0.961088	0.875
P18	1549	AZD8931	5	-0.881975	0.793741	0.5075
P18	1549	AZD8931	5	-0.859372	0.85094	0.54875
P18	1549	AZD8931	5	-1.21229	0.814439	0.55375
P18	1560	BYL719	5	5.480804	0.931716	0.985875
P18	1560	BYL719	5	6.617728	1.066404	0.998224
P18	1560	BYL719	5	5.546405	1.027541	0.991988
P18	1564	SCH772984	5	5.651214	1.019885	0.991987
P18	1564	SCH772984	5	5.735272	0.980882	0.991988
P18	1564	SCH772984	5	5.810342	0.992594	0.993237
P19a	1001	AICAR	100	1.886894	0.82081	0.625
P19a	1001	AICAR	100	2.738314	0.898679	0.5175
P19a	1001	AICAR	100	2.834464	0.951524	0.64375
P19a	1003	Camptothecin	0.1	-2.981976	0.853267	0.76875
P19a	1003	Camptothecin	0.1	-3.108216	0.659227	0.72125
P19a	1003	Camptothecin	0.1	-3.620989	0.696682	0.675
P19a	1005	Cisplatin	6	0.25521	0.943168	0.63375
P19a	1005	Cisplatin	6	-0.677046	0.79561	0.67125
P19a	1005	Cisplatin	6	0.102817	0.699548	0.5475
P19a	1007	Docetaxel	0.0125	-2.993135	0.726667	0.85375
P19a	1007	Docetaxel	0.0125	-4.209146	0.915681	0.8925
P19a	1007	Docetaxel	0.0125	-3.245399	0.781651	0.8925
P19a	1010	Gefitinib	0.5	2.813979	0.963458	0.983375
P19a	1010	Gefitinib	0.5	2.800115	0.960871	0.938625
P19a	1010	Gefitinib	0.5	1.344098	0.852622	0.984625
P19a	1011	ABT-263	2	3.789281	0.870662	0.991988
P19a	1011	ABT-263	2	4.008227	0.956402	0.982125
P19a	1011	ABT-263	2	4.526271	0.999699	0.969875
P19a	1012	Vorinostat	10	0.34292	1.265527	0.57625
P19a	1012	Vorinostat	10	-0.032903	1.284848	0.63125
P19a	1012	Vorinostat	10	0.051417	1.276385	0.58625
P19a	1013	Nilotinib	2	2.337923	0.877051	0.8925
P19a	1013	Nilotinib	2	1.476454	0.927384	0.931125
P19a	1013	Nilotinib	2	2.288624	0.789638	0.91125
P19a	1017	AZD-2281	5	4.672309	0.919429	0.87625
P19a	1017	AZD-2281	5	2.711479	0.958961	0.975875
P19a	1017	AZD-2281	5	2.275894	0.860076	0.916125
P19a	1020	Lenalidomide	5	5.611661	0.992682	0.993238
P19a	1020	Lenalidomide	5	5.635737	0.991407	0.991987
P19a	1020	Lenalidomide	5	5.586379	0.995556	0.991988
P19a	1021	Axitinib	2	1.052277	0.848162	0.85375
P19a	1021	Axitinib	2	1.263276	0.747969	0.92125
P19a	1021	Axitinib	2	2.083523	0.902764	0.85125
P19a	1023	GW 441756	2	3.654153	0.903693	0.977125
P19a	1023	GW 441756	2	3.676067	0.952963	0.972125
P19a	1023	GW 441756	2	3.093233	0.901969	0.956125
P19a	1024	CEP-701	2	-1.268202	0.471286	0.63375
P19a	1024	CEP-701	2	-1.339593	0.544266	0.57625
P19a	1024	CEP-701	2	-0.790153	0.55542	0.57625
P19a	1025	SB 216763	10	5.145538	0.893778	0.949875
P19a	1025	SB 216763	10	4.57289	0.865366	0.968625
P19a	1025	SB 216763	10	4.966589	0.972581	0.970875
P19a	1026	17-AAG	1	-3.172953	1.174357	0.44125
P19a	1026	17-AAG	1	-3.142495	1.184728	0.35625
P19a	1026	17-AAG	1	-3.769723	0.990554	0.44
P19a	1029	AMG-706	2	2.662633	0.853744	0.991988
P19a	1029	AMG-706	2	4.224898	0.959907	0.938625
P19a	1029	AMG-706	2	4.597403	1.00827	0.984625
P19a	1030	KU-55933	10	2.58567	0.946563	0.77875
P19a	1030	KU-55933	10	1.805057	0.799418	0.883625
P19a	1030	KU-55933	10	3.224383	1.066463	0.8675
P19a	1032	BIBW2992/Afatanib	0.5	2.235021	0.897643	0.886125
P19a	1032	BIBW2992/Afatanib	0.5	3.472382	1.025307	0.968625
P19a	1032	BIBW2992/Afatanib	0.5	-0.134897	1.014932	0.993237
P19a	1033	GDC-0449	10	5.517236	0.967889	0.982125
P19a	1033	GDC-0449	10	4.30385	0.76986	0.92375
P19a	1033	GDC-0449	10	5.230218	0.980241	0.977125
P19a	1036	PLX4720	10	2.103358	0.779857	0.80125
P19a	1036	PLX4720	10	2.633943	0.606885	0.79625
P19a	1036	PLX4720	10	2.33734	0.857224	0.83375
P19a	1037	BX-795	5	2.275813	0.698813	0.84375
P19a	1037	BX-795	5	2.675513	0.72764	0.86875
P19a	1037	BX-795	5	2.180511	0.821179	0.8775
P19a	1038	NU-7441	2	-0.095592	1.138433	0.75875
P19a	1038	NU-7441	2	0.270361	0.937168	0.645
P19a	1038	NU-7441	2	-1.150421	1.086189	0.78625
P19a	1039	SL 0101-1	10	6.550168	0.982771	0.956125
P19a	1039	SL 0101-1	10	5.323955	0.94154	0.977125
P19a	1039	SL 0101-1	10	4.767147	0.893609	0.993237
P19a	1042	BIRB 0796	10	6.573883	1.010238	0.991987
P19a	1042	BIRB 0796	10	6.615756	1.038855	0.994487
P19a	1042	BIRB 0796	10	6.256146	0.993478	0.993237
P19a	1043	JNK Inhibitor VIII	10	4.296002	0.832648	0.93375
P19a	1043	JNK Inhibitor VIII	10	5.736135	0.957456	0.983375
P19a	1043	JNK Inhibitor VIII	10	4.526832	0.789297	0.9425
P19a	1046	681640	2	1.623803	0.730603	0.90125
P19a	1046	681640	2	1.585931	0.928167	0.9
P19a	1046	681640	2	1.632031	0.963065	0.8675
P19a	1047	Nutlin-3a	8	3.209296	0.624294	0.845
P19a	1047	Nutlin-3a	8	5.095575	0.896423	0.973375
P19a	1047	Nutlin-3a	8	4.581128	0.82163	0.948625
P19a	1048	Mirin	100	3.4616	1.093186	0.72125
P19a	1048	Mirin	100	3.474405	0.899965	0.70625
P19a	1048	Mirin	100	3.037804	1.268837	0.68375
P19a	1049	PD-173074	2	-0.907839	0.977788	0.73
P19a	1049	PD-173074	2	-1.696426	0.990762	0.56625
P19a	1049	PD-173074	2	-0.556721	1.252474	0.67125
P19a	1050	ZM-447439	4	0.89003	1.106601	0.795
P19a	1050	ZM-447439	4	0.362914	0.790894	0.70625
P19a	1050	ZM-447439	4	0.039534	0.964759	0.725
P19a	1051	MLN8237	2	-0.64598	0.391581	0.92625
P19a	1051	MLN8237	2	2.70635	0.771304	0.59875
P19a	1051	MLN8237	2	2.547996	0.815304	0.93125
P19a	1052	RO-3306	5	2.372057	0.869139	0.88375
P19a	1052	RO-3306	5	1.215343	0.618357	0.7425
P19a	1052	RO-3306	5	1.879475	0.570745	0.78125
P19a	1053	MK-2206	4	0.305068	0.947094	0.73375
P19a	1053	MK-2206	4	0.254431	1.05106	0.7275
P19a	1053	MK-2206	4	-0.174015	0.926283	0.675
P19a	1054	PD-0332991	4	-0.877251	0.567654	0.51125
P19a	1054	PD-0332991	4	-1.333374	0.718087	0.59
P19a	1054	PD-0332991	4	-0.697292	0.758977	0.5525
P19a	1055	PF477736	1	-2.606081	0.818118	0.525
P19a	1055	PF477736	1	-3.645056	0.795192	0.39125
P19a	1055	PF477736	1	-2.802669	0.871171	0.50125
P19a	1057	NVP-BEZ235	0.25	-2.290705	1.096917	0.72125
P19a	1057	NVP-BEZ235	0.25	-2.637463	0.976176	0.78125
P19a	1057	NVP-BEZ235	0.25	-2.294715	1.187561	0.77375
P19a	1058	GDC0941	4	0.553067	0.692473	0.65625
P19a	1058	GDC0941	4	-1.128424	0.484808	0.53
P19a	1058	GDC0941	4	-0.115328	0.76221	0.72375
P19a	1058	GDC0941	4	-0.33512	0.933491	0.65375
P19a	1058	GDC0941	4	-0.878057	0.688078	0.60625
P19a	1058	GDC0941	4	-0.435895	0.591727	0.56875
P19a	1059	AZD8055	2	-0.807998	1.106642	0.69125
P19a	1059	AZD8055	2	-0.969707	1.117714	0.67625
P19a	1059	AZD8055	2	-0.980117	0.950179	0.6625
P19a	1066	AZD6482	5	5.099297	0.977808	0.951125
P19a	1066	AZD6482	5	4.161809	0.912904	0.984738
P19a	1066	AZD6482	5	3.983146	0.863631	0.961125
P19a	1068	Obatoclax Mesylate	10	-2.509891	1.425833	0.193762
P19a	1068	Obatoclax Mesylate	10	-2.317193	1.560308	0.136512
P19a	1068	Obatoclax Mesylate	10	-2.791672	1.490778	0.178875
P19a	1068	Obatoclax Mesylate	10	-2.911555	1.257933	0.140125
P19a	1068	Obatoclax Mesylate	10	-2.396118	1.776663	0.171501
P19a	1068	Obatoclax Mesylate	10	-2.924794	1.333114	0.133875
P19a	1069	EHT 1864	10	2.537754	0.929908	0.86125
P19a	1069	EHT 1864	10	3.089013	0.836681	0.917375
P19a	1069	EHT 1864	10	3.468188	0.9374	0.875
P19a	1072	BMS-708163	5	3.625842	0.860578	0.938625
P19a	1072	BMS-708163	5	4.924265	0.965534	0.983375
P19a	1072	BMS-708163	5	4.855641	0.895245	0.978375
P19a	1073	5-Fluorouracil	20	2.214596	0.904961	0.7825
P19a	1073	5-Fluorouracil	20	2.428487	0.88766	0.7475
P19a	1073	5-Fluorouracil	20	2.21822	0.783347	0.7675
P19a	1079	Dasatanib	0.5	-0.870816	0.865032	0.81375
P19a	1079	Dasatanib	0.5	-1.279402	0.776494	0.72125
P19a	1079	Dasatanib	0.5	-1.31825	0.605085	0.76625
P19a	1080	Paclitaxel	0.01	-4.115101	1.10967	0.863625
P19a	1080	Paclitaxel	0.01	-4.346893	0.903083	0.8425
P19a	1080	Paclitaxel	0.01	-4.512419	1.051982	0.85625
P19a	1083	PF-02341066	1	-1.527333	1.088082	0.67125
P19a	1083	PF-02341066	1	-1.698606	1.068506	0.6925
P19a	1083	PF-02341066	1	-1.508477	0.98604	0.6675
P19a	1085	Sorafenib	4	1.918466	0.868672	0.885
P19a	1085	Sorafenib	4	1.081088	0.89269	0.87125
P19a	1085	Sorafenib	4	1.889206	1.011123	0.8075
P19a	1086	BI-2536	0.5	-4.554076	0.436527	0.4175
P19a	1086	BI-2536	0.5	-4.594916	0.511659	0.40375
P19a	1086	BI-2536	0.5	-3.990228	0.434942	0.465
P19a	1088	Irinotecan	5	0.987159	0.909265	0.78
P19a	1088	Irinotecan	5	3.246647	0.785769	0.80375
P19a	1088	Irinotecan	5	1.667072	0.698898	0.91125
P19a	1089	Oxaliplatin	20	4.168331	0.785812	0.8925
P19a	1089	Oxaliplatin	20	3.90722	1.039177	0.895
P19a	1089	Oxaliplatin	20	3.759435	0.975472	0.909875
P19a	1091	BMS-536924	4	-0.784315	1.019393	0.67625
P19a	1091	BMS-536924	4	-0.838702	0.853763	0.5975
P19a	1091	BMS-536924	4	-0.267229	1.150583	0.58125
P19a	1114	Cetuximab	32.9	5.142007	0.740922	0.982125
P19a	1114	Cetuximab	32.9	6.430866	0.876454	0.966125
P19a	1114	Cetuximab	32.9	6.831411	0.953025	0.90625
P19a	1116	AKT inhibitor VIII	5	1.407409	1.036007	0.8025
P19a	1116	AKT inhibitor VIII	5	0.989034	1.046833	0.775
P19a	1116	AKT inhibitor VIII	5	0.870017	1.066778	0.76875
P19a	1129	PF-4708671	10	1.611796	0.899267	0.82625
P19a	1129	PF-4708671	10	1.720884	0.748506	0.7775
P19a	1129	PF-4708671	10	1.973606	1.07434	0.76125
P19a	1133	JNJ-26854165	10	0.532414	1.374183	0.57125
P19a	1133	JNJ-26854165	10	-0.039975	1.440644	0.6575
P19a	1133	JNJ-26854165	10	0.151215	1.393091	0.6
P19a	1134	LY317615	10	2.258398	1.000571	0.853625
P19a	1134	LY317615	10	2.687832	1.150965	0.953625
P19a	1134	LY317615	10	4.253608	1.039468	0.84625
P19a	1150	Embelin	10	5.068167	0.90186	0.8925
P19a	1150	Embelin	10	5.128871	0.955637	0.972125
P19a	1150	Embelin	10	3.078384	0.932385	0.964875
P19a	1190	Gemcitibine	10	-4.645491	0.477145	0.22
P19a	1190	Gemcitibine	10	-2.241278	0.561753	0.2125
P19a	1190	Gemcitibine	10	-5.411095	0.421029	0.39375
P19a	1191	Bortezomib	0.02	-4.357938	1.138704	0.81125
P19a	1191	Bortezomib	0.02	-2.753033	0.96868	0.9025
P19a	1191	Bortezomib	0.02	-3.172359	1.080194	0.867375
P19a	1192	GSK269962A	5	2.246788	0.803385	0.9075
P19a	1192	GSK269962A	5	2.122606	0.713605	0.83625
P19a	1192	GSK269962A	5	2.642588	0.922138	0.8625
P19a	1194	SB-505124	10	4.620986	0.947007	0.927375
P19a	1194	SB-505124	10	3.649033	0.9892	0.969875
P19a	1194	SB-505124	10	5.355926	0.881409	0.956125
P19a	1200	Fulvestrant	1	0.085032	0.794925	0.954875
P19a	1200	Fulvestrant	1	0.59308	0.85821	0.875
P19a	1200	Fulvestrant	1	2.261511	0.935088	0.82125
P19a	1218	JQ1	1	-0.891339	1.160757	0.8225
P19a	1218	JQ1	1	-0.132611	1.141261	0.851125
P19a	1218	JQ1	1	0.517815	1.186148	0.77625
P19a	1239	YK 4-279	10	-0.082322	0.494032	0.68
P19a	1239	YK 4-279	10	0.109612	0.614458	0.535
P19a	1239	YK 4-279	10	1.390532	0.563709	0.56625
P19a	1241	CHIR-99021	10	3.884428	1.004407	0.983375
P19a	1241	CHIR-99021	10	5.707912	0.985242	0.983487
P19a	1241	CHIR-99021	10	5.540485	1.017124	0.939875
P19a	1242	(5Z)-7-Oxozeaenol	10	5.250811	1.017737	0.71125
P19a	1242	(5Z)-7-Oxozeaenol	10	1.535686	0.664972	0.982125
P19a	1242	(5Z)-7-Oxozeaenol	10	4.503975	0.967765	0.953625
P19a	1248	FK866	1	3.095041	0.87128	0.970875
P19a	1248	FK866	1	2.798265	0.937039	0.969875
P19a	1248	FK866	1	2.574204	0.934657	0.963625
P19a	1249	BMS-345541	10	1.773678	0.903381	0.77375
P19a	1249	BMS-345541	10	2.200649	0.965037	0.8575
P19a	1249	BMS-345541	10	2.860441	0.964509	0.8025
P19a	1250	AZ960	10	1.291814	0.689578	0.7075
P19a	1250	AZ960	10	1.322615	0.745063	0.715
P19a	1250	AZ960	10	0.847963	0.712595	0.66375
P19a	1259	BMN-673	10	2.883437	0.63009	0.7675
P19a	1259	BMN-673	10	2.342682	0.581609	0.81625
P19a	1259	BMN-673	10	2.99698	0.770551	0.85875
P19a	1263	UNC0642	0.5	1.022575	0.941606	0.89125
P19a	1263	UNC0642	0.5	1.033127	0.871358	0.934875
P19a	1263	UNC0642	0.5	-0.036531	0.995064	0.925
P19a	1264	SGC0946	0.5	0.768332	0.84673	0.944875
P19a	1264	SGC0946	0.5	0.790796	0.888376	0.9225
P19a	1264	SGC0946	0.5	1.660908	0.817314	0.91
P19a	1268	XAV 939	5	2.550593	0.678707	0.85
P19a	1268	XAV 939	5	2.383459	0.780419	0.969875
P19a	1268	XAV 939	5	4.57875	0.851712	0.87125
P19a	1372	GSK1120212/Tramatenib	1	-2.530005	0.609314	0.52875
P19a	1372	GSK1120212/Tramatenib	1	-1.610183	0.743594	0.64375
P19a	1372	GSK1120212/Tramatenib	1	-2.020051	0.70604	0.595
P19a	1372	GSK1120212/Tramatenib	1	-2.2933	0.759031	0.5425
P19a	1372	GSK1120212/Tramatenib	1	-2.272962	0.652434	0.55625
P19a	1372	GSK1120212/Tramatenib	1	-1.745503	0.892058	0.65125
P19a	1373	GSK2118436/Dabrafenib	10	-1.621276	0.383067	0.42625
P19a	1373	GSK2118436/Dabrafenib	10	-0.591925	0.544934	0.515
P19a	1373	GSK2118436/Dabrafenib	10	-0.284922	0.378604	0.4925
P19a	1375	Temozolomide	30	4.201811	0.996759	0.898625
P19a	1375	Temozolomide	30	6.578214	0.945796	0.969875
P19a	1375	Temozolomide	30	6.414648	0.874176	0.978375
P19a	1504	PF-562271	10	0.509163	1.165118	0.60875
P19a	1504	PF-562271	10	0.894538	0.718557	0.6625
P19a	1504	PF-562271	10	0.234969	1.169031	0.6475
P19a	1506	PAC-1	10	3.175238	0.945052	0.89875
P19a	1506	PAC-1	10	4.432141	0.914802	0.918625
